"Tube","Date","Plastic","Nitrogen","CO2Flux","CO2Flux_plastic","daily_CO2","daily_CO2_plastic","daily_CO2_native","cumulative_CO2","cumulative_CO2_plastic","cumulative_CO2_native"
121,2023-03-06,"NONE","N0",0.404786639371561,0,9.71487934491745,0,9.71487934491745,9.71487934491745,0,9.71487934491745
121,2023-03-07,"NONE","N0",0.419923580454418,0,10.078165930906,0,10.078165930906,19.7930452758235,0,19.7930452758235
121,2023-03-08,"NONE","N0",0.395749924336726,0,9.49799818408143,0,9.49799818408143,29.2910434599049,0,29.2910434599049
121,2023-03-09,"NONE","N0",0.344348707405766,0,8.26436897773837,0,8.26436897773837,37.5554124376433,0,37.5554124376433
121,2023-03-10,"NONE","N0",0.348922710888792,0,8.374145061331,0,8.374145061331,45.9295574989743,0,45.9295574989743
121,2023-03-11,"NONE","N0",NA,NA,7.98028205875039,0,7.98028205875039,53.9098395577247,0,53.9098395577247
121,2023-03-12,"NONE","N0",0.316100794007074,0,7.58641905616978,0,7.58641905616978,61.4962586138945,0,61.4962586138945
121,2023-03-13,"NONE","N0",NA,NA,7.51961641807775,0,7.51961641807775,69.0158750319722,0,69.0158750319722
121,2023-03-14,"NONE","N0",0.310533907499405,0,7.45281377998572,0,7.45281377998572,76.4686888119579,0,76.4686888119579
121,2023-03-15,"NONE","N0",NA,NA,7.42203757247192,0,7.42203757247192,83.8907263844299,0,83.8907263844299
121,2023-03-16,"NONE","N0",0.307969223539922,0,7.39126136495812,0,7.39126136495812,91.281987749388,0,91.281987749388
121,2023-03-17,"NONE","N0",NA,NA,7.44934795116007,0,7.44934795116007,98.731335700548,0,98.731335700548
121,2023-03-18,"NONE","N0",0.312809772390084,0,7.50743453736201,0,7.50743453736201,106.23877023791,0,106.23877023791
121,2023-03-19,"NONE","N0",NA,NA,7.39205272338832,0,7.39205272338832,113.630822961298,0,113.630822961298
121,2023-03-20,"NONE","N0",0.303194621225609,0,7.27667090941462,0,7.27667090941462,120.907493870713,0,120.907493870713
121,2023-03-21,"NONE","N0",NA,NA,7.10168990318877,0,7.10168990318877,128.009183773902,0,128.009183773902
121,2023-03-22,"NONE","N0",0.288612870706788,0,6.92670889696292,0,6.92670889696292,134.935892670865,0,134.935892670865
121,2023-03-23,"NONE","N0",NA,NA,6.97068853813555,0,6.97068853813555,141.906581209,0,141.906581209
121,2023-03-24,"NONE","N0",0.292277840804508,0,7.01466817930818,0,7.01466817930818,148.921249388308,0,148.921249388308
121,2023-03-25,"NONE","N0",NA,NA,7.00721194846284,0,7.00721194846284,155.928461336771,0,155.928461336771
121,2023-03-26,"NONE","N0",0.291656488234063,0,6.99975571761751,0,6.99975571761751,162.928217054389,0,162.928217054389
121,2023-03-27,"NONE","N0",NA,NA,6.81630133440974,0,6.81630133440974,169.744518388798,0,169.744518388798
121,2023-03-28,"NONE","N0",0.276368622966749,0,6.63284695120197,0,6.63284695120197,176.37736534,0,176.37736534
121,2023-03-29,"NONE","N0",NA,NA,6.64098330663009,0,6.64098330663009,183.018348646631,0,183.018348646631
121,2023-03-30,"NONE","N0",NA,NA,6.64911966205821,0,6.64911966205821,189.667468308689,0,189.667468308689
121,2023-03-31,"NONE","N0",0.277385667395264,0,6.65725601748633,0,6.65725601748633,196.324724326175,0,196.324724326175
121,2023-04-01,"NONE","N0",NA,NA,6.62285631994418,0,6.62285631994418,202.947580646119,0,202.947580646119
121,2023-04-02,"NONE","N0",NA,NA,6.58845662240203,0,6.58845662240203,209.536037268521,0,209.536037268521
121,2023-04-03,"NONE","N0",0.273085705202495,0,6.55405692485988,0,6.55405692485988,216.090094193381,0,216.090094193381
121,2023-04-04,"NONE","N0",NA,NA,6.62935139346786,0,6.62935139346786,222.719445586849,0,222.719445586849
121,2023-04-05,"NONE","N0",NA,NA,6.70464586207584,0,6.70464586207584,229.424091448925,0,229.424091448925
121,2023-04-06,"NONE","N0",0.282497513778492,0,6.77994033068381,0,6.77994033068381,236.204031779609,0,236.204031779609
121,2023-04-07,"NONE","N0",NA,NA,6.69684768263232,0,6.69684768263232,242.900879462241,0,242.900879462241
121,2023-04-08,"NONE","N0",NA,NA,6.61375503458082,0,6.61375503458082,249.514634496822,0,249.514634496822
121,2023-04-09,"NONE","N0",0.272110932772055,0,6.53066238652932,0,6.53066238652932,256.045296883351,0,256.045296883351
121,2023-04-10,"NONE","N0",NA,NA,6.52454337953742,0,6.52454337953742,262.569840262889,0,262.569840262889
121,2023-04-11,"NONE","N0",NA,NA,6.51842437254552,0,6.51842437254552,269.088264635434,0,269.088264635434
121,2023-04-12,"NONE","N0",0.271346056898068,0,6.51230536555362,0,6.51230536555362,275.600570000988,0,275.600570000988
121,2023-04-13,"NONE","N0",NA,NA,6.67825272041407,0,6.67825272041407,282.278822721402,0,282.278822721402
121,2023-04-14,"NONE","N0",NA,NA,6.84420007527451,0,6.84420007527451,289.123022796676,0,289.123022796676
121,2023-04-15,"NONE","N0",0.292089476255623,0,7.01014743013495,0,7.01014743013495,296.133170226811,0,296.133170226811
121,2023-04-16,"NONE","N0",NA,NA,6.87162822917036,0,6.87162822917036,303.004798455982,0,303.004798455982
121,2023-04-17,"NONE","N0",NA,NA,6.73310902820577,0,6.73310902820577,309.737907484187,0,309.737907484187
121,2023-04-18,"NONE","N0",0.274774576135049,0,6.59458982724118,0,6.59458982724118,316.332497311429,0,316.332497311429
121,2023-04-19,"NONE","N0",NA,NA,6.59760951184974,0,6.59760951184974,322.930106823278,0,322.930106823278
121,2023-04-20,"NONE","N0",NA,NA,6.6006291964583,0,6.6006291964583,329.530736019737,0,329.530736019737
121,2023-04-21,"NONE","N0",NA,NA,6.60364888106687,0,6.60364888106687,336.134384900803,0,336.134384900803
121,2023-04-22,"NONE","N0",0.275277856903143,0,6.60666856567543,0,6.60666856567543,342.741053466479,0,342.741053466479
121,2023-04-23,"NONE","N0",NA,NA,6.51594329913795,0,6.51594329913795,349.256996765617,0,349.256996765617
121,2023-04-24,"NONE","N0",NA,NA,6.42521803260048,0,6.42521803260048,355.682214798217,0,355.682214798217
121,2023-04-25,"NONE","N0",NA,NA,6.334492766063,0,6.334492766063,362.01670756428,0,362.01670756428
121,2023-04-26,"NONE","N0",NA,NA,6.24376749952553,0,6.24376749952553,368.260475063806,0,368.260475063806
