"","Tube","Date","Plastic","Nitrogen","CO2Flux","CO2Flux_plastic","Day","daily_CO2","daily_CO2_plastic","day","daily_CO2_native","priming","priming_relative","cumulative_CO2","cumulative_CO2_plastic","cumulative_CO2_native","cumulative_priming","cumulative_priming_relative","initial_plastic_c","prop_plas_c_resp","Rep"
"2145",132,"2023-03-27","LDPE","N0",NA,NA,NA,7.13103209757516,0.049696100964609,22,7.08133599661055,0.261448394605922,0.0383361735359205,179.290491955694,4.21743647018583,175.073055485508,7.05757707241426,0.871796729303696,17227.4,0.000244809807062344,"3"
"2146",132,"2023-03-28","LDPE","N0",0.287932463205184,0.000227514801075907,23,6.91037911692442,0.00546035522582176,23,6.9049187616986,0.27799708387932,0.0419496558726194,186.200871072618,4.22289682541165,181.977974247207,7.33557415629358,0.913746385176316,17227.4,0.000245126764654658,"3"
"2147",132,"2023-03-29","LDPE","N0",NA,NA,NA,6.73649869261565,0.0036402368172145,24,6.73285845579843,0.106856324423497,0.0161268170919414,192.937369765234,4.22653706222886,188.710832703005,7.44243048071708,0.929873202268257,17227.4,0.0002453380697162,"3"
"2148",132,"2023-03-30","LDPE","N0",NA,NA,NA,6.56261826830687,0.00182011840860725,25,6.56079814989827,-0.0642844350323255,-0.00970318999170619,199.499988033541,4.22835718063747,195.271630852903,7.37814604568475,0.920170012276551,17227.4,0.000245443722246971,"3"
"2149",132,"2023-03-31","LDPE","N0",0.266197410166588,0,26,6.3887378439981,0,26,6.3887378439981,-0.235425194488148,-0.0355403683635702,205.888725877539,4.22835718063747,201.660368696901,7.14272085119661,0.884629643912981,17227.4,0.000245443722246971,"3"
"2150",132,"2023-04-01","LDPE","N0",NA,NA,NA,6.45052254978019,0.0524298052216633,27,6.39809274455853,-0.201989222567949,-0.0306040475821379,212.339248427319,4.28078698585913,208.05846144146,6.94073162862866,0.854025596330843,17227.4,0.000248487118535538,"3"
"2151",132,"2023-04-02","LDPE","N0",NA,NA,NA,6.51230725556228,0.104859610443327,28,6.40744764511895,-0.16855325064775,-0.0256315735535036,218.851555682881,4.38564659630246,214.465909086579,6.77217837798091,0.828394022777339,17227.4,0.000254573911112673,"3"
"2152",132,"2023-04-03","LDPE","N0",0.273920498389349,0.00655372565270792,29,6.57409196134437,0.15728941566499,29,6.41680254567938,-0.135117278727551,-0.0206225476423289,225.425647644226,4.54293601196745,220.882711632258,6.63706109925336,0.80777147513501,17227.4,0.000263704099978375,"3"
"2153",132,"2023-04-04","LDPE","N0",NA,NA,NA,6.69465323852301,0.104859610443327,30,6.58979362807969,-0.0277120648728904,-0.00418769037137403,232.120300882749,4.64779562241078,227.472505260338,6.60934903438047,0.803583784763636,17227.4,0.000269790892555509,"3"
"2154",132,"2023-04-05","LDPE","N0",NA,NA,NA,6.81521451570165,0.0524298052216633,31,6.76278471047999,0.0796931489817689,0.0119245933185903,238.93551539845,4.70022542763244,234.235289970818,6.68904218336223,0.815508378082227,17227.4,0.000272834288844076,"3"
"2155",132,"2023-04-06","LDPE","N0",0.288990658036679,0,32,6.93577579288029,0,32,6.93577579288029,0.18709836283643,0.0277237080562634,245.871291191331,4.70022542763244,241.171065763698,6.87614054619866,0.84323208613849,17227.4,0.000272834288844076,"3"
"2156",132,"2023-04-07","LDPE","N0",NA,NA,NA,6.7383144933695,0.324268822379943,33,6.41404567098956,-0.248476051573149,-0.0372945953379306,252.6096056847,5.02449425001238,247.585111434688,6.62766449462552,0.805937490800559,17227.4,0.000291657142111542,"3"
"2157",132,"2023-04-08","LDPE","N0",NA,NA,NA,6.54085319385871,0.648537644759887,34,5.89231554909882,-0.684050465982726,-0.104016483330459,259.150458878559,5.67303189477227,253.477426983787,5.94361402864279,0.7019210074701,17227.4,0.000329302848646474,"3"
"2158",132,"2023-04-09","LDPE","N0",0.26430799559783,0.0405336027974929,35,6.34339189434792,0.97280646713983,35,5.37058542720809,-1.1196248803923,-0.172509799733479,265.493850772907,6.6458383619121,258.848012410995,4.82398914825048,0.529411207736622,17227.4,0.000385771408448872,"3"
"2159",132,"2023-04-10","LDPE","N0",NA,NA,NA,6.31412857274132,0.657477697371908,36,5.65665087536941,-0.804060732519599,-0.124453896307302,271.807979345648,7.30331605928401,264.504663286364,4.01992841573089,0.40495731142932,17227.4,0.000423936058794943,"3"
"2160",132,"2023-04-11","LDPE","N0",NA,NA,NA,6.28486525113471,0.342148927603986,37,5.94271632353073,-0.488496584646892,-0.0759571470609756,278.092844596783,7.64546498688799,270.447379609895,3.53143183108399,0.329000164368344,17227.4,0.000443796799684688,"3"
"2161",132,"2023-04-12","LDPE","N0",0.260650080397005,0.00111750657650267,38,6.25560192952811,0.026820157836064,38,6.22878177169205,-0.172932436774188,-0.027013457824388,284.348446526311,7.67228514472406,276.676161381587,3.35849939430981,0.301986706543956,17227.4,0.000445353631118106,"3"
"2162",132,"2023-04-13","LDPE","N0",NA,NA,NA,6.43354053633233,0.0178801052240426,39,6.41566043110829,-0.149685946307149,-0.0227993981889613,290.781987062643,7.6901652499481,283.091821812695,3.20881344800266,0.279187308354995,17227.4,0.000446391518740384,"3"
"2163",132,"2023-04-14","LDPE","N0",NA,NA,NA,6.61147914313655,0.00894005261202133,40,6.60253909052452,-0.126439455840112,-0.0187902896359242,297.39346620578,7.69910530256012,289.69436090322,3.08237399216254,0.260397018719071,17227.4,0.000446910462551524,"3"
"2164",132,"2023-04-15","LDPE","N0",0.282892406247532,0,41,6.78941774994076,0,41,6.78941774994076,-0.103192965373074,-0.0149715354073025,304.18288395572,7.69910530256012,296.48377865316,2.97918102678947,0.245425483311768,17227.4,0.000446910462551524,"3"
"2165",132,"2023-04-16","LDPE","N0",NA,NA,NA,6.5523508217913,0,42,6.5523508217913,-0.152138447536992,-0.0226920264057988,310.735234777512,7.69910530256012,303.036129474952,2.82704257925248,0.222733456905969,17227.4,0.000446910462551524,"3"
"2166",132,"2023-04-17","LDPE","N0",NA,NA,NA,6.31528389364183,0,43,6.31528389364183,-0.201083929700909,-0.030858284116589,317.050518671154,7.69910530256012,309.351413368594,2.62595864955157,0.19187517278938,17227.4,0.000446910462551524,"3"
"2167",132,"2023-04-18","LDPE","N0",0.253259040228848,0,44,6.07821696549236,0,44,6.07821696549236,-0.250029411864826,-0.03951006281289,323.128735636646,7.69910530256012,315.429630334086,2.37592923768674,0.15236510997649,17227.4,0.000446910462551524,"3"
"2168",132,"2023-04-19","LDPE","N0",NA,NA,NA,6.07215665626581,0,45,6.07215665626581,-0.258377910431858,-0.0408145485518834,329.200892292912,7.69910530256012,321.501786990352,2.11755132725489,0.111550561424607,17227.4,0.000446910462551524,"3"
"2169",132,"2023-04-20","LDPE","N0",NA,NA,NA,6.06609634703926,0,46,6.06609634703926,-0.266726408998889,-0.0421180916116078,335.266988639951,7.69910530256012,327.567883337391,1.850824918256,0.0694324698129992,17227.4,0.000446910462551524,"3"
"2170",132,"2023-04-21","LDPE","N0",NA,NA,NA,6.06003603781271,0,47,6.06003603781271,-0.275074907565921,-0.0434206930135271,341.327024677764,7.69910530256012,333.627919375204,1.57575001069007,0.026011776799472,17227.4,0.000446910462551524,"3"
"2171",132,"2023-04-22","LDPE","N0",0.25224898869109,0,48,6.05397572858616,0,48,6.05397572858616,-0.283423406132952,-0.0447223537776297,347.38100040635,7.69910530256012,339.68189510379,1.29232660455712,-0.0187105769781576,17227.4,0.000446910462551524,"3"
"2172",132,"2023-04-23","LDPE","N0",NA,NA,NA,5.92997841828479,0,49,5.92997841828479,-0.299091469597755,-0.0480154300691954,353.310978824635,7.69910530256012,345.611873522075,0.993235134959368,-0.066726007047353,17227.4,0.000446910462551524,"3"
"2173",132,"2023-04-24","LDPE","N0",NA,NA,NA,5.80598110798342,0,50,5.80598110798342,-0.314759533062558,-0.0514250728011192,359.116959932618,7.69910530256012,351.417854630058,0.67847560189681,-0.118151079848472,17227.4,0.000446910462551524,"3"
"2174",132,"2023-04-25","LDPE","N0",NA,NA,NA,5.68198379768205,0,51,5.68198379768205,-0.33042759652736,-0.0549575827172434,364.7989437303,7.69910530256012,357.09983842774,0.348048005369449,-0.173108662565716,17227.4,0.000446910462551524,"3"
"2175",132,"2023-04-26","LDPE","N0",NA,NA,NA,5.55798648738068,0,52,5.55798648738068,-0.346095659992163,-0.0586197229905018,370.356930217681,7.69910530256012,362.657824915121,0.00195234537728606,-0.231728385556217,17227.4,0.000446910462551524,"3"
"2176",132,"2023-04-27","LDPE","N0",0.226416215711638,0,53,5.43398917707931,0,53,5.43398917707931,-0.361763723456965,-0.0624187624395602,375.79091939476,7.69910530256012,368.0918140922,-0.359811378079679,-0.294147147995778,17227.4,0.000446910462551524,"3"
"2177",132,"2023-04-28","LDPE","N0",NA,NA,NA,5.41391628131437,0.00325690945022986,54,5.41065937186414,-0.358989412862239,-0.0622203233258441,381.204835676075,7.70236221201035,373.502473464064,-0.718800790941918,-0.356367471321622,17227.4,0.000447099516584647,"3"
"2178",132,"2023-04-29","LDPE","N0",NA,NA,NA,5.39384338554943,0.00651381890045973,55,5.38732956664897,-0.35621510226751,-0.0620200804209484,386.598679061624,7.70887603091081,378.889803030713,-1.07501589320943,-0.41838755174257,17227.4,0.000447477624650894,"3"
"2179",132,"2023-04-30","LDPE","N0",NA,NA,NA,5.37377048978449,0.00977072835068959,56,5.3639997614338,-0.353440791672782,-0.061818009018168,391.972449551408,7.7186467592615,384.253802792147,-1.42845668488221,-0.480205560760738,17227.4,0.000448044786750264,"3"
"2180",132,"2023-05-01","LDPE","N0",NA,NA,NA,5.35369759401955,0.0130276378009195,57,5.34066995621863,-0.350666481078056,-0.0616140839575139,397.326147145428,7.73167439706242,389.594472748366,-1.77912316596027,-0.541819644718252,17227.4,0.000448801002882758,"3"
"2181",132,"2023-05-02","LDPE","N0",NA,NA,NA,5.33362469825461,0.0162845472511493,58,5.31734015100347,-0.347892170483328,-0.0614082796152703,402.659771843683,7.74795894431357,394.911812899369,-2.12701533644359,-0.603227924333522,17227.4,0.000449746273048375,"3"
"2182",132,"2023-05-03","LDPE","N0",NA,NA,NA,5.31355180248968,0.0195414567013792,59,5.2940103457883,-0.3451178598886,-0.061200569893263,407.973323646172,7.76750040101495,400.205823245157,-2.47213319633219,-0.664428494226785,17227.4,0.000450880597247115,"3"
"2183",132,"2023-05-04","LDPE","N0",NA,NA,NA,5.29347890672474,0.022798366151609,60,5.27068054057313,-0.342343549293873,-0.0609909282078255,413.266802552897,7.79029876716656,405.476503785731,-2.81447674562607,-0.725419422434611,17227.4,0.000452203975478979,"3"
"2184",132,"2023-05-05","LDPE","N0",NA,NA,NA,5.2734060109598,0.0260552756018389,61,5.24735073535796,-0.339569238699145,-0.0607793274784562,418.540208563857,7.8163540427684,410.723854521089,-3.15404598432521,-0.786198749913067,17227.4,0.000453716407743966,"3"
"2185",132,"2023-05-06","LDPE","N0",NA,NA,NA,5.25333311519486,0.0293121850520688,62,5.22402093014279,-0.336794928104417,-0.0605657401161591,423.793541679052,7.84566622782047,415.947875451231,-3.49084091242963,-0.846764490029226,17227.4,0.000455417894042076,"3"
"2186",132,"2023-05-07","LDPE","N0",NA,NA,NA,5.23326021942992,0.0325690945022986,63,5.20069112492762,-0.33402061750969,-0.060350138011451,429.026801898482,7.87823532232277,421.148566576159,-3.82486152993932,-0.907114628040677,17227.4,0.00045730843437331,"3"
"2187",132,"2023-05-08","LDPE","N0",NA,NA,NA,5.21318732366499,0.0358260039525285,64,5.17736131971246,-0.331246306914963,-0.0601324925220286,434.239989222147,7.91406132627529,426.325927895871,-4.15610783685428,-0.967247120562706,17227.4,0.000459388028737667,"3"
"2188",132,"2023-05-09","LDPE","N0",NA,NA,NA,5.19311442790005,0.0390829134027584,65,5.15403151449729,-0.328471996320236,-0.0599127744600852,439.433103650047,7.95314423967805,431.479959410369,-4.48457983317452,-1.02715989502279,17227.4,0.000461656677135148,"3"
"2189",132,"2023-05-10","LDPE","N0",NA,NA,NA,5.17304153213511,0.0423398228529882,66,5.13070170928212,-0.325697685725507,-0.0596909540792609,444.606145182182,7.99548406253104,436.610661119651,-4.81027751890002,-1.08685084910205,17227.4,0.000464114379565752,"3"
"2190",132,"2023-05-11","LDPE","N0",0.214707026515424,0.00189986384596742,67,5.15296863637017,0.0455967323032181,67,5.10737190406695,-0.32292337513078,-0.0594670010612183,449.759113818552,8.04108079483426,441.718033023718,-5.1332008940308,-1.14631785016327,17227.4,0.00046676113602948,"3"
"2191",132,"2023-05-12","LDPE","N0",NA,NA,NA,5.10870146400925,0.0423398228529882,68,5.06636164115626,-0.318177865371876,-0.0590910076871238,454.867815282561,8.08342061768725,446.784394664874,-5.45137875940268,-1.20540885785039,17227.4,0.000469218838460084,"3"
"2192",132,"2023-05-13","LDPE","N0",NA,NA,NA,5.06443429164833,0.0390829134027584,69,5.02535137824557,-0.313432355612973,-0.0587085694491024,459.93224957421,8.12250353109,451.80974604312,-5.76481111501565,-1.2641174272995,17227.4,0.000471487486857564,"3"
"2193",132,"2023-05-14","LDPE","N0",NA,NA,NA,5.02016711928741,0.0358260039525285,70,4.98434111533488,-0.308686845854067,-0.058319519208572,464.952416693497,8.15832953504253,456.794087158454,-6.07349796086972,-1.32243694650807,17227.4,0.000473567081221922,"3"
"2194",132,"2023-05-15","LDPE","N0",NA,NA,NA,4.97589994692649,0.0325690945022986,71,4.94333085242419,-0.303941336095165,-0.0579236839972141,469.928316640423,8.19089862954483,461.737418010879,-6.37743929696489,-1.38036063050528,17227.4,0.000475457621553155,"3"
"2195",132,"2023-05-16","LDPE","N0",NA,NA,NA,4.93163277456557,0.0293121850520688,72,4.9023205895135,-0.299195826336261,-0.0575208847605611,474.859949414989,8.2202108145969,466.639738600392,-6.67663512330115,-1.43788151526584,17227.4,0.000477159107851266,"3"
"2196",132,"2023-05-17","LDPE","N0",NA,NA,NA,4.88736560220465,0.0260552756018389,73,4.86131032660281,-0.294450316577357,-0.0571109360879357,479.747315017194,8.24626609019874,471.501048926995,-6.9710854398785,-1.49499245135378,17227.4,0.000478671540116253,"3"
"2197",132,"2023-05-18","LDPE","N0",NA,NA,NA,4.84309842984372,0.022798366151609,74,4.82030006369212,-0.289704806818453,-0.056693645927877,484.590413447037,8.26906445635035,476.321348990687,-7.26079024669696,-1.55168609728166,17227.4,0.000479994918348117,"3"
"2198",132,"2023-05-19","LDPE","N0",NA,NA,NA,4.7988312574828,0.0195414567013792,75,4.77928980078142,-0.284959297059548,-0.056268815288141,489.38924470452,8.28860591305173,481.100638791469,-7.5457495437565,-1.6079549125698,17227.4,0.000481129242546857,"3"
"2199",132,"2023-05-20","LDPE","N0",NA,NA,NA,4.75456408512188,0.0162845472511493,76,4.73827953787073,-0.280213787300644,-0.0558362379192912,494.143808789642,8.30489046030288,485.838918329339,-7.82596333105715,-1.66379115048909,17227.4,0.000482074512712474,"3"
"2200",132,"2023-05-21","LDPE","N0",NA,NA,NA,4.71029691276096,0.0130276378009195,77,4.69726927496004,-0.275468277541741,-0.055395699980819,498.854105702403,8.3179180981038,490.536187604299,-8.10143160859889,-1.71918685046991,17227.4,0.000482830728844968,"3"
"2201",132,"2023-05-22","LDPE","N0",NA,NA,NA,4.66602974040004,0.00977072835068959,78,4.65625901204935,-0.270722767782837,-0.05494697968866,503.520135442803,8.32768882645449,495.192446616349,-8.37215437638173,-1.77413383015857,17227.4,0.000483397890944338,"3"
"2202",132,"2023-05-23","LDPE","N0",NA,NA,NA,4.62176256803912,0.00651381890045973,79,4.61524874913866,-0.265977258023933,-0.0544898469428878,508.141898010842,8.33420264535495,499.807695365487,-8.63813163440566,-1.82862367710145,17227.4,0.000483775999010585,"3"
"2203",132,"2023-05-24","LDPE","N0",NA,NA,NA,4.5774953956782,0.00325690945022986,80,4.57423848622797,-0.26123174826503,-0.0540240629342681,512.71939340652,8.33745955480518,504.381933851715,-8.89936338267069,-1.88264774003572,17227.4,0.000483965053043708,"3"
"2204",132,"2023-05-25","LDPE","N0",0.188884509304887,0,81,4.53322822331728,0,81,4.53322822331728,-0.256486238506126,-0.0535493797282612,517.252621629838,8.33745955480518,508.915162075033,-9.15584962117681,-1.93619711976398,17227.4,0.000483965053043708,"3"
"2205",132,"2023-05-26","LDPE","N0",NA,NA,NA,4.4601699673751,0,81,4.4601699673751,-0.261307430211564,-0.0553444204445685,521.712791597213,8.33745955480518,513.375332042408,-9.41715705138838,-1.99154154020855,17227.4,0.000483965053043708,"3"
"2206",132,"2023-05-27","LDPE","N0",NA,NA,NA,4.38711171143293,0,82,4.38711171143293,-0.266128621917002,-0.0571921076179216,526.099903308646,8.33745955480518,517.762443753841,-9.68328567330538,-2.04873364782647,17227.4,0.000483965053043708,"3"
"2207",132,"2023-05-28","LDPE","N0",NA,NA,NA,4.31405345549075,0,83,4.31405345549075,-0.27094981362244,-0.0590947918069522,530.413956764136,8.33745955480518,522.076497209331,-9.95423548692782,-2.10782843963343,17227.4,0.000483965053043708,"3"
"2208",132,"2023-05-29","LDPE","N0",NA,NA,NA,4.24099519954858,0,84,4.24099519954858,-0.275771005327878,-0.0610549656145909,534.654951963685,8.33745955480518,526.31749240888,-10.2300064922557,-2.16888340524802,17227.4,0.000483965053043708,"3"
"2209",132,"2023-05-30","LDPE","N0",NA,NA,NA,4.1679369436064,0,85,4.1679369436064,-0.280592197033316,-0.0630752745823231,538.822888907291,8.33745955480518,530.485429352486,-10.510598689289,-2.23195867983034,17227.4,0.000483965053043708,"3"
"2210",132,"2023-05-31","LDPE","N0",NA,NA,NA,4.09487868766423,0,86,4.09487868766423,-0.285413388738754,-0.0651585291027284,542.917767594956,8.33745955480518,534.580308040151,-10.7960120780278,-2.29711720893307,17227.4,0.000483965053043708,"3"
"2211",132,"2023-06-01","LDPE","N0",NA,NA,NA,4.02182043172205,0,87,4.02182043172205,-0.290234580444193,-0.0673077174630914,546.939588026678,8.33745955480518,538.602128471873,-11.086246658472,-2.36442492639616,17227.4,0.000483965053043708,"3"
"2212",132,"2023-06-02","LDPE","N0",NA,NA,NA,3.94876217577988,0,88,3.94876217577988,-0.295055772149631,-0.0695260201473967,550.888350202458,8.33745955480518,542.550890647653,-11.3813024306216,-2.43395094654356,17227.4,0.000483965053043708,"3"
"2213",132,"2023-06-03","LDPE","N0",NA,NA,NA,3.8757039198377,0,89,3.8757039198377,-0.299876963855068,-0.0718168255406575,554.764054122295,8.33745955480518,546.42659456749,-11.6811793944767,-2.50576777208422,17227.4,0.000483965053043708,"3"
"2214",132,"2023-06-04","LDPE","N0",NA,NA,NA,3.80264566389553,0,90,3.80264566389553,-0.304698155560507,-0.0741837471986604,558.566699786191,8.33745955480518,550.229240231386,-11.9858775500372,-2.57995151928288,17227.4,0.000483965053043708,"3"
"2215",132,"2023-06-05","LDPE","N0",NA,NA,NA,3.72958740795335,0,91,3.72958740795335,-0.309519347265945,-0.0766306428682497,562.296287194144,8.33745955480518,553.958827639339,-12.2953968973031,-2.65658216215113,17227.4,0.000483965053043708,"3"
"2216",132,"2023-06-06","LDPE","N0",NA,NA,NA,3.65652915201118,0,92,3.65652915201118,-0.314340538971384,-0.0791616354687283,565.952816346155,8.33745955480518,557.61535679135,-12.6097374362745,-2.73574379761985,17227.4,0.000483965053043708,"3"
"2217",132,"2023-06-07","LDPE","N0",NA,NA,NA,3.583470896069,0,93,3.583470896069,-0.319161730676822,-0.0817811362744004,569.536287242224,8.33745955480518,561.198827687419,-12.9288991669513,-2.81752493389425,17227.4,0.000483965053043708,"3"
"2218",132,"2023-06-08","LDPE","N0",0.146267193338618,0,94,3.51041264012683,0,94,3.51041264012683,-0.32398292238226,-0.0844938705724605,573.046699882351,8.33745955480518,564.709240327546,-13.2528820893336,-2.90201880446671,17227.4,0.000483965053043708,"3"
"2219",132,"2023-06-09","LDPE","N0",NA,NA,NA,3.51096338132498,0,95,3.51096338132498,-0.260615839353751,-0.0690999244891508,576.557663263676,8.33745955480518,568.220203708871,-13.5134979286873,-2.97111872895587,17227.4,0.000483965053043708,"3"
"2220",132,"2023-06-10","LDPE","N0",NA,NA,NA,3.51151412252314,0,96,3.51151412252314,-0.197248756325243,-0.0531845153676934,580.069177386199,8.33745955480518,571.731717831394,-13.7107466850126,-3.02430324432356,17227.4,0.000483965053043708,"3"
"2221",132,"2023-06-11","LDPE","N0",NA,NA,NA,3.51206486372129,0,97,3.51206486372129,-0.133881673296734,-0.0367206902068932,583.581242249921,8.33745955480518,575.243782695116,-13.8446283583093,-3.06102393453045,17227.4,0.000483965053043708,"3"
"2222",132,"2023-06-12","LDPE","N0",NA,NA,NA,3.51261560491945,0,98,3.51261560491945,-0.0705145902682247,-0.0196796059386649,587.09385785484,8.33745955480518,578.756398300035,-13.9151429485775,-3.08070354046912,17227.4,0.000483965053043708,"3"
"2223",132,"2023-06-13","LDPE","N0",NA,NA,NA,3.5131663461176,0,99,3.5131663461176,-0.00714750723971624,-0.0020303607966374,590.607024200958,8.33745955480518,582.269564646153,-13.9222904558172,-3.08273390126575,17227.4,0.000483965053043708,"3"
"2224",132,"2023-06-14","LDPE","N0",NA,NA,NA,3.51371708731576,0,100,3.51371708731576,0.0562195757887931,0.0162601926975688,594.120741288274,8.33745955480518,585.783281733468,-13.8660708800285,-3.06647370856819,17227.4,0.000483965053043708,"3"
"2225",132,"2023-06-15","LDPE","N0",NA,NA,NA,3.51426782851392,0,101,3.51426782851392,0.119586658817302,0.0352276555114568,597.635009116787,8.33745955480518,589.297549561982,-13.7464842212112,-3.03124605305673,17227.4,0.000483965053043708,"3"
"2226",132,"2023-06-16","LDPE","N0",NA,NA,NA,3.51481856971207,0,102,3.51481856971207,0.18295374184581,0.0549103133823632,601.149827686499,8.33745955480518,592.812368131694,-13.5635304793653,-2.97633573967437,17227.4,0.000483965053043708,"3"
"2227",132,"2023-06-17","LDPE","N0",NA,NA,NA,3.51536931091023,0,103,3.51536931091023,0.246320824874319,0.0753493947631872,604.66519699741,8.33745955480518,596.327737442605,-13.317209654491,-2.90098634491118,17227.4,0.000483965053043708,"3"
"2228",132,"2023-06-18","LDPE","N0",NA,NA,NA,3.51592005210838,0,104,3.51592005210838,0.309687907902828,0.0965893590900802,608.181117049518,8.33745955480518,599.843657494713,-13.0075217465882,-2.8043969858211,17227.4,0.000483965053043708,"3"
"2229",132,"2023-06-19","LDPE","N0",NA,NA,NA,3.51647079330654,0,105,3.51647079330654,0.373054990931337,0.118678219613661,611.697587842825,8.33745955480518,603.36012828802,-12.6344667556569,-2.68571876620744,17227.4,0.000483965053043708,"3"
"2230",132,"2023-06-20","LDPE","N0",NA,NA,NA,3.51702153450469,0,106,3.51702153450469,0.436422073959846,0.141667905727237,615.214609377329,8.33745955480518,606.877149822524,-12.198044681697,-2.5440508604802,17227.4,0.000483965053043708,"3"
"2231",132,"2023-06-21","LDPE","N0",NA,NA,NA,3.51757227570285,0,107,3.51757227570285,0.499789156988354,0.165614670547051,618.732181653032,8.33745955480518,610.394722098227,-11.6982555247087,-2.37843618993315,17227.4,0.000483965053043708,"3"
"2232",132,"2023-06-22","LDPE","N0",NA,NA,NA,3.518123016901,0,108,3.518123016901,0.563156240016863,0.190579550478291,622.250304669933,8.33745955480518,613.912845115128,-11.1350992846918,-2.18785663945486,17227.4,0.000483965053043708,"3"
"2233",132,"2023-06-23","LDPE","N0",0.146611406587465,0,110,3.51867375809916,0,110,3.51867375809916,0.626523323045372,0.216628884670628,625.768978428032,8.33745955480518,617.431518873227,-10.5085759616464,-1.97122775478423,17227.4,0.000483965053043708,"3"
"2234",132,"2023-06-24","LDPE","N0",NA,NA,NA,3.55515497915,0.00989650802633139,111,3.54525847112367,0.587381239149324,0.198582021187287,629.324133407182,8.34735606283151,620.976777344351,-9.9211947224971,-1.77264573359694,17227.4,0.00048453951628403,"3"
"2235",132,"2023-06-25","LDPE","N0",NA,NA,NA,3.59163620020084,0.0197930160526628,112,3.57184318414818,0.548239155253277,0.181319759470506,632.915769607383,8.36714907888417,624.548620528499,-9.37295556724382,-1.59132597412644,17227.4,0.000485688442764675,"3"
"2236",132,"2023-06-26","LDPE","N0",NA,NA,NA,3.62811742125169,0.0296895240789942,113,3.59842789717269,0.509097071357229,0.164792021334538,636.543887028635,8.39683860296316,628.147048425672,-8.86385849588659,-1.4265339527919,17227.4,0.000487411832485643,"3"
"2237",132,"2023-06-27","LDPE","N0",NA,NA,NA,3.66459864230253,0.0395860321053256,114,3.6250126101972,0.469954987461181,0.148952901549114,640.208485670937,8.43642463506849,631.772061035869,-8.39390350842541,-1.27758105124278,17227.4,0.000489709685446933,"3"
"2238",132,"2023-06-28","LDPE","N0",NA,NA,NA,3.70107986335337,0.049482540131657,115,3.65159732322172,0.430812903565133,0.13376024205031,643.90956553429,8.48590717520015,635.423658359091,-7.96309060486028,-1.14382080919247,17227.4,0.000492582001648545,"3"
"2239",132,"2023-06-29","LDPE","N0",NA,NA,NA,3.73756108440422,0.0593790481579883,116,3.67818203624623,0.391670819669086,0.119175257243456,647.647126618695,8.54528622335813,639.101840395337,-7.57141978519119,-1.02464555194902,17227.4,0.00049602878109048,"3"
"2240",132,"2023-06-30","LDPE","N0",NA,NA,NA,3.77404230545506,0.0692755561843197,117,3.70476674927074,0.352528735773038,0.105162203385795,651.42116892415,8.61456177954245,642.806607144608,-7.21889104941815,-0.919483348563223,17227.4,0.000500050023772737,"3"
"2241",132,"2023-07-01","LDPE","N0",NA,NA,NA,3.8105235265059,0.0791720642106511,118,3.73135146229525,0.31338665187699,0.0916880861153865,655.231692450656,8.6937338437531,646.537958606903,-6.90550439754116,-0.827795262447837,17227.4,0.000504645729695317,"3"
"2242",132,"2023-07-02","LDPE","N0",NA,NA,NA,3.84700474755675,0.0890685722369825,119,3.75793617531976,0.274244567980943,0.0787224010883207,659.078697198212,8.78280241599009,650.295894782223,-6.63125982956022,-0.749072861359516,17227.4,0.000509815898858219,"3"
"2243",132,"2023-07-03","LDPE","N0",NA,NA,NA,3.88348596860759,0.0989650802633139,120,3.78452088834428,0.235102484084895,0.0662369034326206,662.96218316682,8.8817674962534,654.080415670567,-6.39615734547533,-0.682835957926896,17227.4,0.000515560531261444,"3"
"2244",132,"2023-07-04","LDPE","N0",NA,NA,NA,3.91996718965843,0.108861588289645,121,3.81110560136879,0.195960400188848,0.0542054023514432,666.882150356479,8.99062908454305,657.891521271936,-6.20019694528648,-0.628630555575452,17227.4,0.000521879626904991,"3"
"2245",132,"2023-07-05","LDPE","N0",NA,NA,NA,3.95644841070928,0.118758096315977,122,3.8376903143933,0.1568183162928,0.0426035777320497,670.838598767188,9.10938718085902,661.729211586329,-6.04337862899368,-0.586026977843403,17227.4,0.000528773185788861,"3"
"2246",132,"2023-07-06","LDPE","N0",0.166372067990005,0.00536060851426284,123,3.99292963176012,0.128654604342308,123,3.86427502741781,0.117676232396752,0.0314088160582165,674.831528398948,9.23804178520133,665.593486613747,-5.92570239659693,-0.554618161785186,17227.4,0.000536241207913053,"3"
"2247",132,"2023-07-07","LDPE","N0",NA,NA,NA,3.94447878667859,0.135672294690103,124,3.80880649198849,0.118011379326953,0.0319745138173904,678.776007185627,9.37371407989144,669.402293105735,-5.80769101726997,-0.522643647967796,17227.4,0.000544116586361925,"3"
"2248",132,"2023-07-08","LDPE","N0",NA,NA,NA,3.89602794159706,0.142689985037898,125,3.75333795655916,0.118346526257154,0.0325575805407942,682.672035127224,9.51640406492933,673.155631062294,-5.68934449101282,-0.490086067427002,17227.4,0.000552399321135478,"3"
"2249",132,"2023-07-09","LDPE","N0",NA,NA,NA,3.84757709651553,0.149707675385693,126,3.69786942112984,0.118681673187355,0.0331588286352344,686.519612223739,9.66611174031503,676.853500483424,-5.57066281782546,-0.456927238791767,17227.4,0.000561089412233711,"3"
