"","Date","Plastic","Nitrogen","mean_CO2","sd_CO2","mean_CO2_plastic","sd_CO2_plastic","mean_CO2_plastic_prop","sd_CO2_plastic_prop","mean_CO2_native","sd_CO2_native","mean_priming","se_priming","mean_priming_relative","se_priming_relative"
"49",2023-03-10,"PLA/PHA","N0",239.917141151309,7.43691593791165,135.36335778706,3.59622840230744,0.0143412630706514,0.000381007522440231,104.553783364249,5.25742976729653,59.1718954069474,2.6287148836484,6.44339621273535,0.295083711714801
"50",2023-03-10,"PLA/PHA","N1",295.700961933047,8.96977463609083,184.20190196494,8.22878698386362,0.0195155319532571,0.000871810516650939,111.499059968108,0.907593627317349,67.177581263867,0.453796813658699,7.6251105811322,0.0653832787030016
"51",2023-03-12,"NONE","N0",60.8898557671299,3.27716701914645,0,0,NA,NA,60.8898557671299,3.27716701914645,NA,NA,NA,NA
"52",2023-03-12,"NONE","N1",58.5893729226939,1.1547508320267,0,0,NA,NA,58.5893729226939,1.1547508320267,NA,NA,NA,NA
"53",2023-03-12,"LDPE","N0",62.6504800009338,2.90273215884011,1.09254036380507,0.882944474833612,6.34187610321389e-05,5.12523349335137e-05,61.5579396371287,2.71084592645213,0.668083869998766,1.35542296322607,0.0812705345809805,0.153429333781055
"54",2023-03-12,"LDPE","N1",60.6735804207178,3.78730626176062,1.62439485297858,1.6485242567152,9.42913529016904e-05,9.56919939581829e-05,59.0491855677392,4.03966945178647,0.459812645045259,2.01983472589323,0.0789293182322505,0.233655164978104
"55",2023-03-12,"PBS","N0",109.187483983734,1.89009920664298,27.7421510236346,0.515177251676866,0.00247993006766697,4.6052793654069e-05,81.4453329600997,2.24691187549666,20.5554771929698,1.12345593774834,2.29447321136453,0.131171313469172
"56",2023-03-12,"PBS","N1",105.924838876267,5.5779483500663,26.5508731736348,1.2215240806629,0.00237343919907344,0.00010919464368262,79.3739657026323,6.5063638492948,20.7845927799384,3.25318192464742,2.35080171746283,0.38518898793647
"57",2023-03-12,"PLA","N0",62.5460268486879,3.48285763503059,0.12040662934239,0.0997379914796682,1.20303168617379e-05,9.96522905098296e-06,62.4256202193455,3.54159378230592,1.53576445221557,1.77079689115297,0.173393958872756,0.209999716203713
"58",2023-03-12,"PLA","N1",64.0562945606634,5.45419892158501,0.181075074738058,0.190133856001809,1.80919483981833e-05,1.89970481387815e-05,63.8752194859253,5.57577618224292,5.28584656323138,2.78788809112147,0.619833905295783,0.336404172440613
"59",2023-03-12,"PLA/PHA","N0",297.686275368219,8.82131261736457,165.322840587118,4.30735076904931,0.0175153629993203,0.000456348390926346,132.363434781101,5.88523732747285,71.4735790139708,2.94261866373635,8.02787701359197,0.336293808309776
"60",2023-03-12,"PLA/PHA","N1",386.108530593558,8.00180786883616,245.925507729954,7.0597559463222,0.0260549269743067,0.000747955864097795,140.183022863605,1.50470276879869,81.5936499409106,0.752351384399369,9.64012263922475,0.108858536428246
"61",2023-03-14,"NONE","N0",75.6035815069702,3.88999123134883,0,0,NA,NA,75.6035815069702,3.88999123134883,NA,NA,NA,NA
"62",2023-03-14,"NONE","N1",71.5403728192895,1.23277880138998,0,0,NA,NA,71.5403728192895,1.23277880138998,NA,NA,NA,NA
"63",2023-03-14,"LDPE","N0",77.6516378807105,3.74204008622035,1.39362653554832,1.21152007744181,8.08959294814264e-05,7.03251841509345e-05,76.2580113451622,3.54890683078408,0.654429838191925,1.77445341539204,0.0793184227953229,0.210902483603984
"64",2023-03-14,"LDPE","N1",74.4552537352035,4.23519065203554,2.19457085887292,2.00354593893846,0.000127388396326371,0.000116299960466377,72.2606828763305,4.69354673077061,0.720310057041003,2.34677336538529,0.120013643481895,0.284576787947607
"65",2023-03-14,"PBS","N0",128.663946941484,2.15988919970696,30.0428657604841,0.573628761571817,0.00268559586655102,5.12778988294231e-05,98.6210811810002,2.50024168262542,23.0174996740299,1.25012084131276,2.62908790361897,0.149321387811299
"66",2023-03-14,"PBS","N1",124.666039631613,6.57043087280252,29.385870757842,1.43327443582175,0.0026268656815711,0.000128123459698012,95.2801688737708,7.67796284369346,23.7397960544814,3.83898142184679,2.80806438445142,0.475924659410477
"67",2023-03-14,"PLA","N0",77.1061734189727,4.32407610317759,0.122166530266844,0.103083783332912,1.22061557327542e-05,1.02995207454502e-05,76.9840068887058,4.37774543228612,1.38042538173558,2.18887271614306,0.152084005328727,0.267465194275816
"68",2023-03-14,"PLA","N1",78.1673831428606,6.43508809601491,0.19982097120792,0.206047588986914,1.99649272833283e-05,2.05870540322237e-05,77.9675621716527,6.55375021980476,6.42718935236319,3.27687510990239,0.7964615576787,0.411596223225814
"69",2023-03-14,"PLA/PHA","N0",350.028067755192,9.76874073304601,192.070313383172,4.80107239289802,0.020349161969103,0.000508656429135825,157.957754372021,6.3670918386792,82.3541728650504,3.18354591933954,9.50676506423368,0.371150333706098
"70",2023-03-14,"PLA/PHA","N1",466.349361171488,6.14267832968487,301.944206189768,5.41839005060664,0.0319899074935657,0.000574059024580285,164.40515498172,1.80881314501498,92.8647821624307,0.904406572507488,11.3800855585175,0.133975695000766
"71",2023-03-16,"NONE","N0",90.0544959473395,4.44757917727098,0,0,NA,NA,90.0544959473395,4.44757917727098,NA,NA,NA,NA
"72",2023-03-16,"NONE","N1",83.9775946208989,1.56042474697537,0,0,NA,NA,83.9775946208989,1.56042474697537,NA,NA,NA,NA
"73",2023-03-16,"LDPE","N0",92.2727207838222,4.45294229320401,2.01562609247698,1.34421185937338,0.000117001177918721,7.80275525832908e-05,90.2570946913452,4.35993509930646,0.202598744005695,2.17996754965323,0.0167342849584725,0.267229137170455
"74",2023-03-16,"LDPE","N1",87.8698112218953,4.47631953180465,2.61511141035774,2.21773633471104,0.000151799540868485,0.000128733084197908,85.2546998115376,5.27199860126891,1.27710519063872,2.63599930063445,0.20957314702686,0.331210933225692
"75",2023-03-16,"PBS","N0",147.376525756838,2.47665903995862,32.0959990124172,0.674784393099136,0.00286912982828521,6.03204165464064e-05,115.280526744421,2.83816696305531,25.2260307970813,1.4190834815277,2.93472280260932,0.172789167390106
"76",2023-03-16,"PBS","N1",142.41909168351,7.7387927340936,31.7816788097143,1.70149484530247,0.00284103207476588,0.000152100254347659,110.637412873796,9.10579985379538,26.659818252897,4.55289992689771,3.27757601841818,0.590702883049088
"77",2023-03-16,"PLA","N0",91.2385193836531,4.98975713378808,0.146420692801139,0.10560869209237,1.46294879205023e-05,1.05517946658244e-05,91.0920986908519,5.00766160163908,1.03760274351243,2.50383080081955,0.104633191696092,0.311427968099959
"78",2023-03-16,"PLA","N1",91.7334831390846,7.15867588324152,0.214251634620995,0.21921837938702,2.14067536539571e-05,2.19030013575345e-05,91.5192315044636,7.26308900832789,7.54163688356478,3.631544504164,0.975647513545671,0.469637071783053
"79",2023-03-16,"PLA/PHA","N0",400.504844239427,10.7236364202732,218.480907035877,5.38839837181122,0.0231472697998895,0.000570881513601134,182.023937203549,6.88062101550678,91.9694412562095,3.44031050775344,10.8373719553635,0.408572812755743
"80",2023-03-16,"PLA/PHA","N1",540.399096579596,3.84077509701787,354.307141531715,3.57464783800045,0.037537573000443,0.000378721138924039,186.091955047881,2.09215072275316,102.114360426982,1.04607536137672,12.8670535352935,0.157048732426454
"81",2023-03-18,"NONE","N0",104.715876231735,4.86713323506153,0,0,NA,NA,104.715876231735,4.86713323506153,NA,NA,NA,NA
"82",2023-03-18,"NONE","N1",96.3885861574209,1.85791628209895,0,0,NA,NA,96.3885861574209,1.85791628209895,NA,NA,NA,NA
"83",2023-03-18,"LDPE","N0",106.937110014641,5.0240548408451,3.17134961263372,1.63325488129682,0.000184087535706707,9.48056515374818e-05,103.765760402007,5.04496248110768,-0.950115829728195,2.52248124055378,-0.140363118697096,0.313887978315425
"84",2023-03-18,"LDPE","N1",100.719390067525,4.62343619720776,2.96703286089321,2.51007007981329,0.000172227548027747,0.000145702199972909,97.7523572066316,5.70423706665819,1.36377104921084,2.85211853332917,0.223570584847759,0.366585881895231
"85",2023-03-18,"PBS","N0",166.072734874737,2.86014911347502,33.4046395754018,0.685787103441139,0.00298611200018491,6.13039722980753e-05,132.668095299335,3.23692908004718,27.9522190676001,1.61846454002348,3.30646880971122,0.200678276280092
"86",2023-03-18,"PBS","N1",159.022105745534,8.96747282856989,33.9460442246023,1.96603970980531,0.00303450931685956,0.00017574848418998,125.076061520932,10.6024000207583,28.6874753635107,5.30120001037917,3.60438077837327,0.711343591648987
"87",2023-03-18,"PLA","N0",105.836910098047,5.57645489879205,0.278928589138026,0.202257313400105,2.7868891666969e-05,2.02083521571554e-05,105.557981508909,5.65213528781825,0.842105277174175,2.82606764390908,0.077922769432199,0.355812701539217
"88",2023-03-18,"PLA","N1",104.5477467921,7.62698382351691,0.242017399121839,0.246423474095866,2.41809443000858e-05,2.4621173200634e-05,104.305729392979,7.72404109686571,7.91714323555742,3.86202054843287,1.03620452994685,0.508181222428196
"89",2023-03-18,"PLA/PHA","N0",449.95816124183,11.586266535214,244.113752262746,5.9402040482656,0.0258629779697925,0.000629343349206388,205.844408979084,7.37161269627639,101.128532747349,3.68580634813821,12.0868547318323,0.44327663501679
"90",2023-03-18,"PLA/PHA","N1",607.293325071504,2.27763967921415,402.036313735018,3.24971738828886,0.0425943078945993,0.000344295921234724,205.257011336486,2.50976228969291,108.868425179065,1.25488114484621,13.9555812835104,0.189972705852902
"91",2023-03-20,"NONE","N0",119.258357625999,5.17702410855941,0,0,NA,NA,119.258357625999,5.17702410855941,NA,NA,NA,NA
"92",2023-03-20,"NONE","N1",107.917348598715,1.96359433315817,0,0,NA,NA,107.917348598715,1.96359433315817,NA,NA,NA,NA
"93",2023-03-20,"LDPE","N0",121.432469147318,5.50920718060093,4.23389654356376,2.03175358045873,0.000245765266004374,0.000117937331254788,117.198572603754,5.71885363498811,-2.0597850222448,2.85942681749407,-0.292926466474994,0.360170618150865
"94",2023-03-20,"LDPE","N1",112.169850634817,4.89973838347528,3.46008087013342,2.49541511739047,0.000200847537651266,0.000144851522423028,108.709769764684,5.68114314367203,0.792421165969142,2.84057157183611,0.123645062875182,0.364588719836501
"95",2023-03-20,"PBS","N0",184.221913352092,3.00672349358195,34.4876299197649,0.709071058829552,0.00308292281761904,6.33853747463862e-05,149.734283432327,3.43944381127068,30.4759258063283,1.71972190563535,3.65347203710533,0.215115125843844
"96",2023-03-20,"PBS","N1",173.790015667063,9.79535065757286,35.9439785120077,2.19064042746178,0.00321310892538805,0.000195826021525185,137.846037155055,11.6312285204807,29.9286885563402,5.81561426024022,3.81908067660433,0.800741215095585
"97",2023-03-20,"PLA","N0",120.279452527575,6.11464834746983,0.320468162484454,0.279598984449388,3.20192796679309e-05,2.79358735936483e-05,119.958984365091,6.22582853278378,0.700626739091182,3.11291426639194,0.0584654628764673,0.395792279052729
"98",2023-03-20,"PLA","N1",116.791794613463,7.95782957461514,0.263406323830911,0.272897267442996,2.63179989040337e-05,2.72662777454386e-05,116.528388289632,8.05176786195382,8.61103969091717,4.02588393097696,1.15749234414912,0.537666957290834
"99",2023-03-20,"PLA/PHA","N0",498.090924659082,12.3573231228751,269.12240451486,6.4047645960868,0.0285125551290279,0.000678561875825865,228.968520144223,7.74001992566874,109.710162518223,3.87000996283437,13.2669785977806,0.470660023855819
"100",2023-03-20,"PLA/PHA","N1",666.374413279424,2.03560658620901,443.956935328118,4.17046380336983,0.047035647649909,0.000441845707054935,222.417477951306,2.90793835252553,114.500129352592,1.45396917626258,14.9325215183184,0.223234942692675
"101",2023-03-22,"NONE","N0",133.258591379642,5.37596298328207,0,0,NA,NA,133.258591379642,5.37596298328207,NA,NA,NA,NA
"102",2023-03-22,"NONE","N1",119.934921958939,2.11677375022664,0,0,NA,NA,119.934921958939,2.11677375022664,NA,NA,NA,NA
"103",2023-03-22,"LDPE","N0",135.400477609825,5.85968999300606,4.56965071728382,2.30499716038987,0.000265254810202574,0.000133798318979641,130.830826892541,6.13923527566089,-2.4277644871011,3.0696176378304,-0.345144320533851,0.390134106124296
"104",2023-03-22,"LDPE","N1",123.396572065995,5.4030516369798,3.65330173893056,2.57893815029066,0.000212063441896662,0.000149699789306028,119.743270327064,6.08532159286287,-0.191651631875033,3.0426607964314,-0.039904672671022,0.397854265020674
"105",2023-03-22,"PBS","N0",201.652050529646,2.90433367490288,35.8691860603483,0.69823153323776,0.00320642306856511,6.24164064276891e-05,165.782864469297,3.32616088879233,32.5242730896556,1.66308044439629,3.94594100558109,0.207453961244421
"106",2023-03-22,"PBS","N1",188.044873817293,10.5951741487746,37.9100350450429,2.29887758448883,0.00338885891344245,0.000205501571914974,150.13483877225,12.5124046029221,30.1999168133102,6.25620230146102,3.86520990312634,0.875481651681569
"107",2023-03-22,"PLA","N0",135.30265448414,6.67446960418205,0.320468162484454,0.279598984449388,3.20192796679309e-05,2.79358735936483e-05,134.982186321655,6.79364160189196,1.72359494201364,3.39682080094588,0.205245957786868,0.436677393461098
"108",2023-03-22,"PLA","N1",128.468235611782,8.28517451495501,0.347706373689761,0.316665486288684,3.47407603151051e-05,3.16393387975026e-05,128.120529238092,8.41853470520849,8.18560727915248,4.20926735260426,1.08823794596627,0.569040195870101
"109",2023-03-22,"PLA/PHA","N0",547.865852028729,13.1496292470133,295.369246000429,6.78860427077432,0.0312933140040432,0.00071922831496897,252.496606028299,8.18231114163067,119.238014648657,4.09115557081534,14.6288583331276,0.506382141733491
"110",2023-03-22,"PLA/PHA","N1",720.651842970798,2.00950620645272,481.767211757423,5.12468772478155,0.0510415110527638,0.000542942314800194,238.884631213375,3.27620195985108,118.949709254435,1.63810097992554,15.6746324087236,0.254253033700365
"111",2023-03-24,"NONE","N0",147.187013118853,5.70032019622802,0,0,NA,NA,147.187013118853,5.70032019622802,NA,NA,NA,NA
"112",2023-03-24,"NONE","N1",131.392572092839,2.20459674593435,0,0,NA,NA,131.392572092839,2.20459674593435,NA,NA,NA,NA
"113",2023-03-24,"LDPE","N0",149.489604561354,5.6935480493986,4.59961502214469,2.35844042645833,0.000266994150141327,0.000136900543695411,144.889989539209,5.95802934876178,-2.29702357964421,2.97901467438098,-0.326398448418028,0.377166876070157
"114",2023-03-24,"LDPE","N1",134.496425306266,5.85006242547131,3.85973895726393,2.79351671156423,0.000224046516436835,0.000162155444905455,130.636686349002,6.64476594565927,-0.755885743837252,3.3223829728296,-0.137751402540192,0.446767008920488
"115",2023-03-24,"PBS","N0",218.693893601312,2.83984818591914,37.9682070031209,1.00892821950144,0.00339405902888447,9.01902460817706e-05,180.72568659819,3.43207207598256,33.5386734793369,1.71603603799132,4.09169159416848,0.214611238763909
"116",2023-03-24,"PBS","N1",201.965393043131,11.0344122543216,39.5971337839254,2.40497143400767,0.00353967226912325,0.000214985527473869,162.368259259206,13.0283831309324,30.9756871663668,6.51419156546617,4.00177670674416,0.922018245537423
"117",2023-03-24,"PLA","N0",149.890117787737,7.23508344904901,0.558085376741426,0.165739453335594,5.57605835722705e-05,1.65597039881295e-05,149.332032410995,7.28798164990026,2.14501929214173,3.64399082495014,0.265856900084814,0.472206451209993
"118",2023-03-24,"PLA","N1",140.129082228367,8.39711858229018,0.39413439093608,0.332302036894479,3.93795726611195e-05,3.32016502702155e-05,139.734947837431,8.56324377638598,8.34237574459179,4.28162188819305,1.11703499418104,0.58284532812366
"119",2023-03-24,"PLA/PHA","N0",595.568494174112,14.006573967551,321.572435282258,7.1955485436909,0.0340694480843748,0.000762342603565202,273.996058891854,8.72934447225006,126.809045773001,4.36467223612525,15.7162277155431,0.548842633336081
"120",2023-03-24,"PLA/PHA","N1",773.720155704206,2.90182827014344,518.473614697539,6.53685086811264,0.0549304230120078,0.00069255594339423,255.246541006668,3.78828483210939,123.853968913829,1.8941424160547,16.5323002846646,0.297959203862889
"121",2023-03-26,"NONE","N0",161.195590811089,6.09637863413889,0,0,NA,NA,161.195590811089,6.09637863413889,NA,NA,NA,NA
"122",2023-03-26,"NONE","N1",142.341761894849,2.49373031546055,0,0,NA,NA,142.341761894849,2.49373031546055,NA,NA,NA,NA
"123",2023-03-26,"LDPE","N0",163.444663496024,6.24213665788695,4.78429342448911,2.54042676959714,0.000277714189285041,0.000147464316704618,158.660370071535,6.31436405822218,-2.53522073955433,3.15718202911122,-0.360378971131062,0.403371425945049
"124",2023-03-26,"LDPE","N1",144.582290051378,6.13716092278807,3.92210145982965,2.85351141082415,0.000227666476649387,0.00016563796108665,140.660188591548,6.91784376197702,-1.68157330330128,3.45892188098862,-0.307077595473105,0.471346616966488
"125",2023-03-26,"PBS","N0",236.044932556458,2.82188369496986,39.4158948895193,1.11459610221173,0.00352347093768051,9.96361235588587e-05,196.629037666939,3.4855888467843,35.4334468558497,1.7427944233921,4.36213909815725,0.218348202209393
"126",2023-03-26,"PBS","N1",214.311052612213,11.2412449651185,41.3339106904706,2.56586869102372,0.0036949264621994,0.000229368476551583,172.977141921742,13.3643004678698,30.635380026893,6.68215023393481,3.93901607873301,0.954166712128429
"127",2023-03-26,"PLA","N0",164.666068353935,7.87128171974965,0.637291114827084,0.150688289088197,6.36743515403837e-05,1.50558808512875e-05,164.028777239108,7.90660031920754,2.83318642801925,3.9533001596038,0.364071725513163,0.516914036099031
